islem_id,musteri_id,tarih_saat,gun_adi,saat,gece_mi,kategori,kanal,tutar_tl,musteri_ort_islem_tl,sapma_pct,sehir,yurtdisi_mi,z_skoru,risk_skoru,fraud_flag,fraud_tipi
TXN003121,MUS0800,2024-08-12 07:29:00,Pazartesi,7,0,Yakıt,Temassız,154.85,736.55,-79.0,Amsterdam,1,0.53,13,0,normal
TXN003639,MUS0389,2024-12-15 05:23:00,Pazar,5,1,Giyim,Online,240.99,345.63,-30.3,Bursa,0,0.05,3,0,normal
TXN003244,MUS0339,2024-11-26 00:52:00,Salı,0,1,Döviz,Fiziksel Kart,69.65,137.42,-49.3,Antalya,0,0.86,9,0,normal
TXN003480,MUS0784,2024-09-19 07:35:00,Perşembe,7,0,Giyim,Online,395.47,382.17,3.5,Mersin,0,0.77,14,0,normal
TXN003221,MUS0425,2024-05-08 15:49:00,Çarşamba,15,0,Yakıt,Online,286.93,601.63,-52.3,Samsun,0,0.55,7,0,normal
TXN002200,MUS0662,2024-01-27 03:53:00,Cumartesi,3,1,Online Alışveriş,Fiziksel Kart,249.6,348.13,-28.3,Eskişehir,0,1.9,20,0,normal
TXN003976,MUS0769,2024-06-18 10:23:00,Salı,10,0,ATM Nakit,Online,19.39,314.58,-93.8,Gaziantep,0,0.22,5,0,normal
TXN000887,MUS0211,2024-10-11 16:43:00,Cuma,16,0,Döviz,Fiziksel Kart,488.19,430.8,13.3,Samsun,0,1.0,5,0,normal
TXN000093,MUS0241,2024-05-24 12:17:00,Cuma,12,0,Yakıt,Fiziksel Kart,222.82,663.83,-66.4,Adana,0,0.5,14,0,normal
TXN002263,MUS0502,2024-02-23 11:08:00,Cuma,11,0,Sağlık,Temassız,424.07,354.95,19.5,Mersin,0,1.25,13,0,normal
TXN000192,MUS0738,2024-10-01 04:17:00,Salı,4,1,Döviz,Fiziksel Kart,500.5,458.21,9.2,Gaziantep,0,0.14,11,0,normal
TXN004076,MUS0044,2024-04-10 04:36:00,Çarşamba,4,1,Eğlence,Fiziksel Kart,243.79,167.48,45.6,Eskişehir,0,1.02,14,0,normal
TXN002052,MUS0219,2024-04-28 09:04:00,Pazar,9,0,Uluslararası,Fiziksel Kart,260.4,157.34,65.5,Gaziantep,0,0.36,5,0,normal
TXN000161,MUS0275,2024-10-05 07:33:00,Cumartesi,7,0,Döviz,ATM,640.36,523.25,22.4,Ankara,0,1.39,23,0,normal
TXN002413,MUS0388,2024-11-10 07:00:00,Pazar,7,0,Ulaşım,Fiziksel Kart,793.27,693.28,14.4,Tokyo,1,0.53,13,0,normal
TXN001189,MUS0542,2024-04-03 10:07:00,Çarşamba,10,0,Online Alışveriş,Online,262.36,289.76,-9.5,Mersin,0,0.88,8,0,normal
TXN001109,MUS0100,2024-05-11 05:35:00,Cumartesi,5,1,Elektronik,ATM,249.67,213.86,16.7,İstanbul,0,1.57,22,0,normal
TXN002117,MUS0526,2024-05-07 07:28:00,Salı,7,0,Online Alışveriş,Temassız,790.75,723.08,9.4,Gaziantep,0,0.19,11,0,normal
TXN003213,MUS0083,2024-05-12 00:24:00,Pazar,0,1,Yakıt,Online,29.79,468.0,-93.6,Antalya,0,0.77,14,0,normal
TXN001619,MUS0707,2024-05-01 20:02:00,Çarşamba,20,0,Market,Online,247.49,483.74,-48.8,Eskişehir,0,0.28,5,0,normal
TXN001491,MUS0045,2024-10-05 00:44:00,Cumartesi,0,1,Sağlık,Fiziksel Kart,391.85,294.03,33.3,Eskişehir,0,0.22,0,0,normal
TXN003090,MUS0714,2024-06-14 16:54:00,Cuma,16,0,ATM Nakit,ATM,425.84,317.42,34.2,Londra,1,0.01,0,0,normal
TXN000925,MUS0388,2024-12-18 20:05:00,Çarşamba,20,0,Eğlence,Temassız,334.84,693.28,-51.7,Gaziantep,0,1.5,20,0,normal
TXN001976,MUS0277,2024-10-02 15:45:00,Çarşamba,15,0,Sağlık,Fiziksel Kart,250.35,396.84,-36.9,Eskişehir,0,0.67,13,0,normal
TXN000018,MUS0061,2024-10-25 00:43:00,Cuma,0,1,Ulaşım,Telefon,396.19,293.99,34.8,Antalya,0,0.18,2,0,normal
TXN001790,MUS0549,2024-07-28 00:30:00,Pazar,0,1,Eğlence,Fiziksel Kart,605.4,663.89,-8.8,İstanbul,0,0.07,5,0,normal
TXN004754,MUS0452,2024-02-25 17:31:00,Pazar,17,0,Restoran,Fiziksel Kart,394.14,542.01,-27.3,Kayseri,0,1.38,14,0,normal
TXN003137,MUS0166,2024-01-30 12:06:00,Salı,12,0,Elektronik,Fiziksel Kart,447.59,368.91,21.3,Kayseri,0,0.29,0,0,normal
TXN001389,MUS0082,2024-11-16 18:15:00,Cumartesi,18,0,Giyim,Online,183.34,257.31,-28.7,Adana,0,0.58,0,0,normal
TXN000482,MUS0137,2024-01-09 03:30:00,Salı,3,1,Ulaşım,Online,250.92,250.34,0.2,Kayseri,0,0.36,4,0,normal
TXN000302,MUS0345,2024-08-23 13:08:00,Cuma,13,0,Giyim,Online,231.21,375.99,-38.5,Gaziantep,0,0.48,1,0,normal
TXN003225,MUS0797,2024-12-20 16:04:00,Cuma,16,0,Restoran,Online,105.46,134.36,-21.5,Ankara,0,0.04,0,0,normal
TXN004947,MUS0586,2024-07-14 16:14:00,Pazar,16,0,Uluslararası,Online,6078.88,570.39,965.7,Moskova,1,5.76,92,1,yurtdisi_anomali
TXN000745,MUS0618,2024-01-20 06:08:00,Cumartesi,6,0,ATM Nakit,Telefon,290.5,288.77,0.6,Eskişehir,0,0.57,13,0,normal
TXN000801,MUS0713,2024-03-20 09:42:00,Çarşamba,9,0,Giyim,Fiziksel Kart,351.37,213.75,64.4,Samsun,0,0.68,7,0,normal
TXN003474,MUS0735,2024-01-10 16:30:00,Çarşamba,16,0,Giyim,Fiziksel Kart,430.36,346.16,24.3,Ankara,0,1.64,21,0,normal
TXN003380,MUS0726,2024-07-17 02:30:00,Çarşamba,2,1,Eğlence,Online,230.35,248.02,-7.1,Adana,0,0.65,12,0,normal
TXN004928,MUS0619,2024-04-22 10:15:00,Pazartesi,10,0,Online Alışveriş,Temassız,566.57,626.62,-9.6,Antalya,0,0.26,5,0,normal
TXN001106,MUS0736,2024-01-01 20:57:00,Pazartesi,20,0,Restoran,Telefon,131.97,145.95,-9.6,Konya,0,0.74,11,0,normal
TXN003017,MUS0554,2024-01-18 23:16:00,Perşembe,23,1,Sağlık,Temassız,108.11,164.23,-34.2,Antalya,0,0.17,0,0,normal
TXN001895,MUS0124,2024-09-12 02:18:00,Perşembe,2,1,Yakıt,ATM,808.0,751.07,7.6,Kayseri,0,0.39,11,0,normal
TXN004615,MUS0587,2024-02-11 18:50:00,Pazar,18,0,Elektronik,Temassız,388.93,617.7,-37.0,Konya,0,0.87,3,0,normal
TXN000581,MUS0199,2024-03-18 05:40:00,Pazartesi,5,1,Giyim,Fiziksel Kart,918.92,464.63,97.8,Gaziantep,0,0.6,14,0,normal
TXN004459,MUS0356,2024-04-15 14:15:00,Pazartesi,14,0,Uluslararası,Fiziksel Kart,472.89,650.47,-27.3,Samsun,0,0.94,9,0,normal
TXN003143,MUS0113,2024-08-18 07:35:00,Pazar,7,0,Market,Fiziksel Kart,238.45,257.37,-7.4,Bursa,0,0.14,2,0,normal
TXN003201,MUS0627,2024-09-09 22:16:00,Pazartesi,22,0,Uluslararası,Temassız,734.28,639.45,14.8,Konya,0,0.18,4,0,normal
TXN003258,MUS0023,2024-05-30 21:02:00,Perşembe,21,0,Giyim,Online,370.35,443.77,-16.5,Mersin,0,0.25,8,0,normal
TXN001627,MUS0028,2024-01-01 05:40:00,Pazartesi,5,1,Eğlence,Online,238.22,251.81,-5.4,Adana,0,1.05,9,0,normal
TXN002569,MUS0076,2024-02-04 07:39:00,Pazar,7,0,Sağlık,ATM,682.44,743.5,-8.2,Samsun,0,1.99,19,0,normal
TXN003186,MUS0240,2024-05-22 17:59:00,Çarşamba,17,0,Elektronik,Temassız,734.92,741.98,-1.0,Samsun,0,0.16,10,0,normal
TXN001589,MUS0259,2024-06-26 17:38:00,Çarşamba,17,0,Uluslararası,ATM,316.86,464.23,-31.7,Mersin,0,1.88,26,0,normal
TXN004978,MUS0282,2024-08-23 01:22:00,Cuma,1,1,Online Alışveriş,Fiziksel Kart,484.63,583.93,-17.0,İstanbul,0,2.69,21,0,normal
TXN001417,MUS0644,2024-11-22 11:50:00,Cuma,11,0,ATM Nakit,Fiziksel Kart,176.5,275.12,-35.8,İzmir,0,0.16,4,0,normal
TXN003712,MUS0777,2024-02-26 22:35:00,Pazartesi,22,0,Uluslararası,Online,153.14,308.55,-50.4,Kayseri,0,0.79,16,0,normal
TXN002336,MUS0480,2024-08-09 16:52:00,Cuma,16,0,Elektronik,Online,902.0,757.58,19.1,Gaziantep,0,1.15,17,0,normal
TXN002155,MUS0791,2024-05-05 09:24:00,Pazar,9,0,Yakıt,Telefon,328.06,384.86,-14.8,Samsun,0,0.04,7,0,normal
TXN004505,MUS0596,2024-09-29 17:38:00,Pazar,17,0,Uluslararası,Online,164.04,217.2,-24.5,İzmir,0,0.76,14,0,normal
TXN001626,MUS0316,2024-03-18 16:27:00,Pazartesi,16,0,Elektronik,Temassız,665.82,461.03,44.4,Gaziantep,0,0.3,3,0,normal
TXN004047,MUS0800,2024-06-09 05:03:00,Pazar,5,1,Eğlence,Temassız,1067.62,736.55,44.9,Adana,0,2.49,27,0,normal
TXN002687,MUS0109,2024-09-28 07:24:00,Cumartesi,7,0,Eğlence,Fiziksel Kart,1638.55,771.66,112.3,Antalya,0,1.61,23,0,normal
TXN002886,MUS0615,2024-04-13 05:42:00,Cumartesi,5,1,Restoran,Fiziksel Kart,697.68,752.55,-7.3,Bursa,0,0.46,3,0,normal
TXN001215,MUS0203,2024-12-06 08:26:00,Cuma,8,0,Elektronik,Online,391.95,315.46,24.2,İzmir,0,1.63,21,0,normal
TXN001050,MUS0182,2024-04-07 10:14:00,Pazar,10,0,Döviz,Fiziksel Kart,39.97,430.34,-90.7,Mersin,0,1.88,19,0,normal
TXN002691,MUS0773,2024-12-20 20:17:00,Cuma,20,0,Uluslararası,Temassız,361.53,425.78,-15.1,Eskişehir,0,0.77,6,0,normal
TXN001138,MUS0614,2024-11-30 23:13:00,Cumartesi,23,1,Döviz,Temassız,217.91,225.75,-3.5,Gaziantep,0,0.25,0,0,normal
TXN000035,MUS0630,2024-08-13 05:28:00,Salı,5,1,Giyim,Temassız,155.07,102.51,51.3,Adana,0,0.36,3,0,normal
TXN000818,MUS0284,2024-09-20 07:11:00,Cuma,7,0,Yakıt,Fiziksel Kart,211.44,281.67,-24.9,Samsun,0,1.35,15,0,normal
TXN004849,MUS0137,2024-03-15 03:50:00,Cuma,3,1,Elektronik,Fiziksel Kart,213.73,250.34,-14.6,Kayseri,0,0.33,7,0,normal
TXN000532,MUS0235,2024-04-20 17:39:00,Cumartesi,17,0,Sağlık,Temassız,174.92,126.4,38.4,Adana,0,0.06,0,0,normal
TXN001785,MUS0127,2024-06-11 06:27:00,Salı,6,0,ATM Nakit,Online,391.01,564.51,-30.7,Konya,0,0.95,17,0,normal
TXN001110,MUS0434,2024-04-22 01:32:00,Pazartesi,1,1,Ulaşım,Fiziksel Kart,114.3,111.37,2.6,İzmir,0,0.46,4,0,normal
TXN000968,MUS0305,2024-01-08 04:29:00,Pazartesi,4,1,Restoran,Temassız,279.45,237.6,17.6,Gaziantep,0,0.76,4,0,normal
TXN002905,MUS0270,2024-02-19 20:26:00,Pazartesi,20,0,Sağlık,Temassız,690.1,595.88,15.8,Antalya,0,0.25,11,0,normal
TXN002763,MUS0655,2024-11-28 10:21:00,Perşembe,10,0,Uluslararası,Online,4413.68,511.81,762.4,Bursa,0,4.44,86,1,yuksek_tutar
TXN002608,MUS0117,2024-04-08 06:16:00,Pazartesi,6,0,Restoran,Telefon,410.83,297.51,38.1,Eskişehir,0,0.85,5,0,normal
TXN004504,MUS0261,2024-06-13 05:42:00,Perşembe,5,1,ATM Nakit,Online,442.38,631.16,-29.9,Mersin,0,0.8,15,0,normal
TXN002632,MUS0562,2024-11-09 07:27:00,Cumartesi,7,0,Giyim,Temassız,103.44,262.27,-60.6,Adana,0,1.4,18,0,normal
TXN004070,MUS0383,2024-12-01 18:33:00,Pazar,18,0,Elektronik,Telefon,921.49,658.6,39.9,Bursa,0,0.31,1,0,normal
TXN002828,MUS0420,2024-12-12 16:25:00,Perşembe,16,0,ATM Nakit,Online,487.91,462.48,5.5,Antalya,0,0.08,3,0,normal
TXN002710,MUS0356,2024-03-02 09:01:00,Cumartesi,9,0,Eğlence,Online,721.68,650.47,10.9,Samsun,0,0.34,11,0,normal
TXN002191,MUS0109,2024-10-10 21:47:00,Perşembe,21,0,Ulaşım,Fiziksel Kart,939.08,771.66,21.7,Antalya,0,1.67,19,0,normal
TXN001120,MUS0315,2024-09-26 13:10:00,Perşembe,13,0,Uluslararası,Fiziksel Kart,333.65,197.14,69.2,Adana,0,4.2,79,1,farkli_sehir
TXN004836,MUS0424,2024-03-15 14:44:00,Cuma,14,0,Döviz,Online,245.6,365.52,-32.8,Gaziantep,0,1.18,13,0,normal
TXN000422,MUS0519,2024-01-05 13:14:00,Cuma,13,0,Yakıt,Fiziksel Kart,803.19,499.23,60.9,Antalya,0,0.87,10,0,normal
TXN004042,MUS0450,2024-03-19 20:35:00,Salı,20,0,Sağlık,ATM,915.98,648.42,41.3,Mersin,0,1.81,13,0,normal
TXN002618,MUS0218,2024-09-21 01:28:00,Cumartesi,1,1,Uluslararası,Temassız,309.66,293.9,5.4,İstanbul,0,1.16,18,0,normal
TXN003419,MUS0374,2024-09-09 08:10:00,Pazartesi,8,0,Sağlık,Fiziksel Kart,851.62,767.34,11.0,Ankara,0,2.28,18,0,normal
TXN000062,MUS0735,2024-10-27 19:12:00,Pazar,19,0,Restoran,Fiziksel Kart,205.92,346.16,-40.5,Bursa,0,0.05,0,0,normal
TXN004580,MUS0703,2024-03-25 04:38:00,Pazartesi,4,1,ATM Nakit,ATM,313.3,491.21,-36.2,Eskişehir,0,0.48,4,0,normal
TXN001438,MUS0789,2024-11-15 00:26:00,Cuma,0,1,ATM Nakit,Fiziksel Kart,239.56,389.19,-38.4,Ankara,0,0.55,14,0,normal
TXN003751,MUS0442,2024-06-28 13:48:00,Cuma,13,0,Uluslararası,Online,135.18,101.1,33.7,Antalya,0,0.38,7,0,normal
TXN003061,MUS0040,2024-05-15 16:22:00,Çarşamba,16,0,Ulaşım,Online,343.27,265.34,29.4,Konya,0,0.09,4,0,normal
TXN001319,MUS0338,2024-06-29 18:32:00,Cumartesi,18,0,Giyim,Temassız,60.69,137.01,-55.7,Samsun,0,0.52,10,0,normal
TXN002287,MUS0526,2024-08-08 17:38:00,Perşembe,17,0,Giyim,Fiziksel Kart,348.58,723.08,-51.8,Bursa,0,1.44,13,0,normal
TXN004578,MUS0397,2024-08-27 23:39:00,Salı,23,1,Ulaşım,Online,1123.21,639.06,75.8,Ankara,0,0.95,11,0,normal
TXN000819,MUS0743,2024-09-11 00:08:00,Çarşamba,0,1,Elektronik,Online,432.41,514.96,-16.0,İzmir,0,0.19,10,0,normal
TXN002716,MUS0167,2024-01-28 08:46:00,Pazar,8,0,Döviz,Fiziksel Kart,236.51,200.91,17.7,Samsun,0,0.16,10,0,normal
TXN000737,MUS0366,2024-04-10 12:00:00,Çarşamba,12,0,ATM Nakit,Temassız,45.16,153.39,-70.6,Eskişehir,0,0.65,3,0,normal
TXN000235,MUS0180,2024-01-16 16:39:00,Salı,16,0,Elektronik,Fiziksel Kart,637.09,722.13,-11.8,Dubai,1,0.04,4,0,normal
TXN000712,MUS0727,2024-07-16 14:46:00,Salı,14,0,Yakıt,Fiziksel Kart,259.73,295.6,-12.1,Konya,0,0.11,10,0,normal
TXN001932,MUS0527,2024-11-23 23:33:00,Cumartesi,23,1,Restoran,Online,827.88,727.85,13.7,Ankara,0,0.36,6,0,normal
TXN000543,MUS0224,2024-06-27 12:02:00,Perşembe,12,0,Eğlence,ATM,586.8,619.08,-5.2,Eskişehir,0,1.27,17,0,normal
TXN001832,MUS0535,2024-05-29 14:03:00,Çarşamba,14,0,Eğlence,Online,590.42,696.24,-15.2,İstanbul,0,0.41,10,0,normal
TXN004405,MUS0429,2024-01-18 00:17:00,Perşembe,0,1,ATM Nakit,Fiziksel Kart,338.4,342.81,-1.3,Mersin,0,0.7,15,0,normal
TXN003659,MUS0294,2024-07-12 07:02:00,Cuma,7,0,Eğlence,Online,5,276.81,-98.2,Adana,0,0.23,5,0,normal
TXN000529,MUS0018,2024-11-20 05:42:00,Çarşamba,5,1,Sağlık,Fiziksel Kart,383.9,339.95,12.9,Kayseri,0,0.15,0,0,normal
TXN002282,MUS0377,2024-12-01 15:24:00,Pazar,15,0,Market,Fiziksel Kart,414.58,370.17,12.0,Samsun,0,0.43,7,0,normal
TXN001969,MUS0626,2024-03-22 16:09:00,Cuma,16,0,Online Alışveriş,Fiziksel Kart,960.16,684.1,40.4,Antalya,0,1.2,20,0,normal
TXN000878,MUS0068,2024-01-10 13:20:00,Çarşamba,13,0,ATM Nakit,Temassız,421.64,250.55,68.3,Ankara,0,0.82,5,0,normal
TXN000385,MUS0091,2024-11-02 01:20:00,Cumartesi,1,1,Online Alışveriş,Temassız,348.8,204.48,70.6,Ankara,0,1.63,18,0,normal
TXN003841,MUS0023,2024-12-19 23:06:00,Perşembe,23,1,Uluslararası,Online,202.44,443.77,-54.4,Mersin,0,2.77,26,0,normal
TXN001280,MUS0733,2024-02-05 19:01:00,Pazartesi,19,0,Yakıt,Online,577.1,470.73,22.6,İzmir,0,0.43,1,0,normal
TXN003282,MUS0256,2024-02-04 14:07:00,Pazar,14,0,Restoran,Online,225.64,296.1,-23.8,İstanbul,0,0.39,0,0,normal
TXN002488,MUS0770,2024-08-31 19:20:00,Cumartesi,19,0,Yakıt,ATM,844.13,783.88,7.7,Mersin,0,0.5,8,0,normal
TXN003856,MUS0655,2024-03-22 21:55:00,Cuma,21,0,Döviz,Fiziksel Kart,292.33,511.81,-42.9,Bursa,0,0.8,13,0,normal
TXN002395,MUS0324,2024-06-17 22:26:00,Pazartesi,22,0,Market,Fiziksel Kart,738.96,621.61,18.9,Samsun,0,0.76,15,0,normal
TXN004971,MUS0160,2024-09-22 18:50:00,Pazar,18,0,Market,Temassız,98.93,88.83,11.4,Gaziantep,0,0.6,10,0,normal
TXN003959,MUS0368,2024-02-23 08:11:00,Cuma,8,0,Yakıt,Online,370.02,317.29,16.6,Bursa,0,0.77,12,0,normal
TXN000080,MUS0541,2024-09-13 19:31:00,Cuma,19,0,Online Alışveriş,Fiziksel Kart,894.16,785.91,13.8,İstanbul,0,0.45,4,0,normal
TXN002852,MUS0216,2024-04-20 16:22:00,Cumartesi,16,0,Elektronik,Online,1528.33,173.04,783.2,İzmir,0,3.54,75,1,yuksek_tutar
TXN000890,MUS0489,2024-01-03 23:15:00,Çarşamba,23,1,Online Alışveriş,Fiziksel Kart,853.58,778.87,9.6,Konya,0,2.53,26,0,normal
TXN003735,MUS0271,2024-04-13 08:06:00,Cumartesi,8,0,Yakıt,Fiziksel Kart,525.55,631.48,-16.8,Antalya,0,1.06,13,0,normal
TXN002625,MUS0016,2024-06-23 17:54:00,Pazar,17,0,Sağlık,ATM,179.51,327.87,-45.2,Kayseri,0,0.4,3,0,normal
TXN001655,MUS0537,2024-11-30 15:09:00,Cumartesi,15,0,Sağlık,ATM,1058.93,664.98,59.2,Bursa,0,0.72,13,0,normal
TXN002380,MUS0580,2024-01-20 01:02:00,Cumartesi,1,1,Giyim,Fiziksel Kart,802.3,209.85,282.3,Adana,0,7.04,98,1,farkli_sehir
TXN002719,MUS0474,2024-11-16 14:25:00,Cumartesi,14,0,Restoran,Fiziksel Kart,264.41,555.37,-52.4,Londra,1,1.33,15,0,normal
TXN003787,MUS0633,2024-11-24 21:33:00,Pazar,21,0,Online Alışveriş,Temassız,114.15,95.56,19.5,Samsun,0,0.65,14,0,normal
TXN003150,MUS0753,2024-06-01 09:25:00,Cumartesi,9,0,Ulaşım,Fiziksel Kart,652.02,372.16,75.2,Adana,0,0.59,4,0,normal
TXN000174,MUS0387,2024-12-18 22:18:00,Çarşamba,22,0,Giyim,Fiziksel Kart,310.25,547.94,-43.4,Antalya,0,1.77,12,0,normal
TXN001534,MUS0474,2024-09-03 04:27:00,Salı,4,1,Yakıt,Telefon,389.46,555.37,-29.9,Ankara,0,0.94,18,0,normal
TXN000732,MUS0020,2024-12-12 03:14:00,Perşembe,3,1,Eğlence,ATM,126.09,80.24,57.1,Samsun,0,0.88,14,0,normal
TXN000908,MUS0344,2024-10-19 02:32:00,Cumartesi,2,1,Eğlence,Online,324.28,243.21,33.3,Mersin,0,2.06,16,0,normal
TXN003698,MUS0793,2024-05-14 00:01:00,Salı,0,1,Döviz,Temassız,192.0,369.98,-48.1,İzmir,0,1.01,13,0,normal
TXN003233,MUS0542,2024-12-15 16:33:00,Pazar,16,0,Uluslararası,Fiziksel Kart,284.83,289.76,-1.7,Mersin,0,1.78,25,0,normal
TXN003813,MUS0354,2024-12-05 22:23:00,Perşembe,22,0,Uluslararası,ATM,137.86,176.57,-21.9,Berlin,1,0.17,5,0,normal
TXN000829,MUS0547,2024-01-31 15:53:00,Çarşamba,15,0,Ulaşım,Fiziksel Kart,811.83,731.66,11.0,Ankara,0,0.65,8,0,normal
TXN000417,MUS0271,2024-11-30 01:32:00,Cumartesi,1,1,Restoran,Online,751.62,631.48,19.0,Kayseri,0,0.94,6,0,normal
TXN002144,MUS0334,2024-01-16 07:20:00,Salı,7,0,Uluslararası,Temassız,481.41,411.07,17.1,Antalya,0,0.28,0,0,normal
TXN004431,MUS0457,2024-09-05 14:28:00,Perşembe,14,0,Online Alışveriş,ATM,384.33,488.61,-21.3,İstanbul,0,0.49,14,0,normal
TXN003699,MUS0292,2024-11-24 20:23:00,Pazar,20,0,ATM Nakit,Fiziksel Kart,939.83,560.34,67.7,Mersin,0,1.31,16,0,normal
TXN004242,MUS0243,2024-04-20 07:10:00,Cumartesi,7,0,Online Alışveriş,Online,38.83,93.38,-58.4,Samsun,0,1.32,17,0,normal
TXN004422,MUS0124,2024-10-15 05:37:00,Salı,5,1,Sağlık,ATM,589.31,751.07,-21.5,Kayseri,0,1.02,19,0,normal
TXN002515,MUS0692,2024-02-12 15:39:00,Pazartesi,15,0,Elektronik,Fiziksel Kart,17.17,91.31,-81.2,Antalya,0,1.24,11,0,normal
TXN003264,MUS0673,2024-05-20 01:06:00,Pazartesi,1,1,Elektronik,Temassız,341.55,254.7,34.1,Ankara,0,1.29,8,0,normal
TXN004554,MUS0480,2024-07-20 22:56:00,Cumartesi,22,0,Online Alışveriş,Temassız,795.58,757.58,5.0,Konya,0,0.83,3,0,normal
TXN004605,MUS0588,2024-07-24 06:48:00,Çarşamba,6,0,Ulaşım,Temassız,331.1,601.34,-44.9,Konya,0,0.5,14,0,normal
TXN002685,MUS0522,2024-04-27 05:34:00,Cumartesi,5,1,Online Alışveriş,Temassız,1298.0,734.17,76.8,İstanbul,0,2.42,30,0,normal
TXN003886,MUS0010,2024-08-11 13:06:00,Pazar,13,0,Restoran,Fiziksel Kart,425.22,777.65,-45.3,Ankara,0,1.08,7,0,normal
TXN004844,MUS0173,2024-06-02 20:30:00,Pazar,20,0,Market,Telefon,287.13,425.63,-32.5,Eskişehir,0,0.89,13,0,normal
TXN002470,MUS0625,2024-01-13 09:32:00,Cumartesi,9,0,Restoran,Fiziksel Kart,857.93,494.54,73.5,Eskişehir,0,5.68,85,1,farkli_sehir
TXN000734,MUS0481,2024-05-28 06:28:00,Salı,6,0,Sağlık,Fiziksel Kart,512.55,732.79,-30.1,Mersin,0,0.33,7,0,normal
TXN004852,MUS0142,2024-02-20 14:35:00,Salı,14,0,Ulaşım,Online,153.45,211.47,-27.4,İstanbul,0,0.44,10,0,normal
TXN004770,MUS0577,2024-01-01 14:12:00,Pazartesi,14,0,Restoran,Online,197.69,181.02,9.2,Ankara,0,0.75,2,0,normal
TXN002116,MUS0688,2024-06-18 16:03:00,Salı,16,0,Giyim,ATM,173.62,210.61,-17.6,Dubai,1,1.26,10,0,normal
TXN004373,MUS0469,2024-01-19 14:21:00,Cuma,14,0,Eğlence,Fiziksel Kart,214.76,171.34,25.3,Mersin,0,0.61,7,0,normal
TXN000791,MUS0418,2024-08-30 22:38:00,Cuma,22,0,Yakıt,Online,324.25,392.3,-17.3,Adana,0,1.58,25,0,normal
TXN001470,MUS0674,2024-08-07 21:27:00,Çarşamba,21,0,Uluslararası,Fiziksel Kart,103.14,253.37,-59.3,Kayseri,0,0.23,8,0,normal
TXN003943,MUS0384,2024-12-24 07:43:00,Salı,7,0,Yakıt,ATM,733.39,750.56,-2.3,Bursa,0,0.17,8,0,normal
TXN001143,MUS0387,2024-03-21 10:36:00,Perşembe,10,0,Ulaşım,ATM,961.94,547.94,75.6,Ankara,0,0.22,2,0,normal
TXN001755,MUS0227,2024-02-04 01:31:00,Pazar,1,1,Ulaşım,Temassız,231.13,226.81,1.9,Adana,0,0.59,12,0,normal
TXN003405,MUS0535,2024-03-22 18:09:00,Cuma,18,0,Online Alışveriş,Fiziksel Kart,1108.42,696.24,59.2,Gaziantep,0,0.27,0,0,normal
TXN002772,MUS0473,2024-05-15 12:42:00,Çarşamba,12,0,Eğlence,ATM,521.03,616.59,-15.5,Konya,0,0.47,0,0,normal
TXN002196,MUS0131,2024-11-26 18:46:00,Salı,18,0,Online Alışveriş,Fiziksel Kart,1120.84,730.35,53.5,Amsterdam,1,2.63,30,0,normal
TXN001339,MUS0614,2024-04-19 22:59:00,Cuma,22,0,Restoran,Fiziksel Kart,196.84,225.75,-12.8,Adana,0,1.64,22,0,normal
TXN002084,MUS0798,2024-04-08 17:36:00,Pazartesi,17,0,Market,Temassız,543.93,457.04,19.0,Adana,0,1.69,22,0,normal
TXN001900,MUS0400,2024-06-30 04:59:00,Pazar,4,1,Eğlence,Telefon,223.49,490.74,-54.5,Samsun,0,0.68,13,0,normal
TXN003780,MUS0661,2024-05-25 11:30:00,Cumartesi,11,0,Uluslararası,Temassız,997.4,649.1,53.7,Eskişehir,0,1.04,18,0,normal
TXN002152,MUS0679,2024-01-12 20:53:00,Cuma,20,0,Giyim,Fiziksel Kart,940.42,655.81,43.4,Gaziantep,0,1.47,15,0,normal
TXN000448,MUS0755,2024-04-20 02:28:00,Cumartesi,2,1,ATM Nakit,Fiziksel Kart,210.13,281.6,-25.4,Adana,0,0.35,11,0,normal
TXN002480,MUS0452,2024-08-07 07:04:00,Çarşamba,7,0,Restoran,Online,56.3,542.01,-89.6,Kayseri,0,0.82,10,0,normal
TXN002982,MUS0116,2024-08-29 05:34:00,Perşembe,5,1,Giyim,Fiziksel Kart,217.39,296.06,-26.6,İzmir,0,2.36,22,0,normal
TXN004113,MUS0145,2024-10-16 00:49:00,Çarşamba,0,1,Restoran,Fiziksel Kart,924.95,644.98,43.4,Antalya,0,0.37,11,0,normal
TXN001588,MUS0569,2024-07-21 06:52:00,Pazar,6,0,Yakıt,Fiziksel Kart,297.41,159.84,86.1,İzmir,0,0.05,9,0,normal
TXN003329,MUS0239,2024-11-19 13:08:00,Salı,13,0,Döviz,Online,186.75,165.67,12.7,Bursa,0,0.37,0,0,normal
TXN004787,MUS0311,2024-06-30 03:26:00,Pazar,3,1,Restoran,ATM,890.88,797.77,11.7,Mersin,0,0.4,14,0,normal
TXN003644,MUS0494,2024-03-29 20:50:00,Cuma,20,0,Döviz,Fiziksel Kart,65.66,87.96,-25.4,İstanbul,0,0.17,0,0,normal
TXN003293,MUS0515,2024-10-27 17:38:00,Pazar,17,0,Restoran,Online,534.76,683.68,-21.8,Antalya,0,0.13,0,0,normal
